	filename	st_time	label	type
138202	gkfLGEvshBg	50	29	train
26003	6DNDZV-Gsr8	30	29	train
103558	VqaF29zjQlM	90	29	train
54433	F-qkeRTl8gY	0	29	train
141964	i1LesV4QhlM	96	29	train
32072	86ATGE-Wnaw	4	29	train
144524	iwCzZx5BO8g	0	29	train
11345	21_aJUkmQu8	40	29	train
124863	c7wAPWJjARE	38	29	train
183606	xgt1dqwqVcM	364	29	train
48485	DBzeal6ptag	133	29	train
161454	or5aU0i4kKE	346	29	train
15778	3Ekej01Oew8	84	29	train
3617	-wHcfeQYUY4	30	29	train
143048	iPyvKOWl7PY	116	29	train
156606	n81O9ZHzkHI	219	29	train
23761	5_l6VWbQDRY	30	29	train
156305	n17s0TXG8yQ	100	29	train
189207	zgh63i8IrRg	310	29	train
147613	k26jhwUPOog	24	29	train
8439	1DewM2r7yMo	30	29	train
134842	fb_cvUpOpVk	1	29	train
140445	hXOLPZcvqaQ	544	29	train
22781	5HMsRlqxlsA	30	29	train
15198	350OCezayrk	30	29	train
168911	rY0ENaUA_Uc	154	29	train
47659	CwUJfioWON4	10	30	train
97532	TdnGYaE4pO8	30	30	train
6331	0d-mPaguXrE	30	30	train
42354	BIalOjDwZzU	0	30	train
47800	CzQPu4mnGlg	80	30	train
89324	QmOv-7eo91U	30	30	train
70900	KR5xHWi2nKo	30	30	train
164068	pnV9O6REo8U	30	30	train
27986	6pqH8WBthv8	30	30	train
105774	WcJiFqyYCxU	6	30	train
64706	IOAOm_qM2bE	30	30	train
20117	4V9Gikpte48	68	30	train
277	-3MNphBfq_0	30	30	train
109629	Xvj5kuoUgnk	30	30	train
132919	exUoNSwMdVE	30	30	train
33426	8WbUPEYjo1o	120	30	train
63192	Hvseg6KMHu8	60	30	train
4455	07a0SbeFmEg	30	30	train
11151	1zV4suD9wBc	30	30	train
158821	nuTXXjH-sB0	275	30	train
104147	W2N3q3cwZyk	30	30	train
15946	3HIukeVux1o	30	30	train
72795	L27gVjtBfUM	460	30	train
6626	0i2l7FDzMbg	30	30	train
6575	0h43egKCU50	30	30	train
102819	V_EeIMlvBvg	66	30	train
2955	-kc9G-8a9do	30	30	train
6206	0alAeNXv8To	30	30	train
332	-3yVqL0DWQE	30	30	train
22587	5DXRjeJjLTM	30	30	train
13843	2hNwQIohyEM	30	30	train
140490	hYBc3sbGIn4	100	30	train
142263	i7zZvY0-C_M	30	30	train
1483	-NgPbto1Vr0	30	30	train
20215	4WbSAhUTIP0	30	30	train
106669	WvGjeSPJ4gI	30	30	train
100890	UpfgYdfe6Yk	170	30	train
14359	2sF7d4EYxsI	30	30	train
182329	xGpB6A5Kg-Y	30	30	train
9869	1bqZAoPFNjg	30	30	train
80709	NmGSOgrgiSs	30	30	train
82939	OYV2YSnxhoQ	30	30	train
12667	2PEjWS3ZS1Q	30	30	train
30591	7bs8xwTcsoE	80	30	train
67973	JSmrvHaH6Z4	30	30	train
2410	-bgQF1NvhXk	30	30	train
56076	FZOLxNWyHIA	480	30	train
144254	iqJYD7gzsHY	510	30	train
166146	qWjMND9ZSS4	48	30	train
172107	swqap8sr1Yo	30	30	train
11337	21U79EMisJo	30	30	train
37263	9lMtTDKyDEk	30	30	train
177499	vIVSItls06o	330	30	train
77814	Mka-WngcU_8	30	30	train
182148	xCP_IdbiBLo	30	30	train
167182	quh8gKmXAd8	14	30	train
45564	CIQ5daJVfPI	80	30	train
151019	lDPFNsQBYfc	30	30	train
114874	ZhUkRLpPfdo	0	30	train
105336	WTu1Q-zKclw	30	30	train
121978	b7vSYR-O1NQ	20	30	train
101468	V1xiEKa3JZg	20	30	train
87126	PzBVtviuNEU	30	30	train
27787	6lfFEKUnuEg	140	30	train
35547	9DM_Ho6aDgA	30	30	train
177188	v8P49qbu0cU	30	30	train
61880	HW1YrPz3v8g	79	30	train
161620	ourYWuKi1z0	3	30	train
154797	mVm11KjG2A0	550	30	train
27653	6izmGu0ayY0	30	30	train
387	-4vYvHuiHH8	30	30	train
154671	mT52ciRH9TA	30	30	train
119926	aSL5oKrmOMg	150	30	train
21862	50i6K-z7TvA	0	30	train
113209	Z8RqF46tlKA	30	30	train
117803	_jv4eQ5_nVs	260	30	train
160825	octKr7DNR00	120	30	train
188152	zJkbZEp4s_g	14	30	train
173118	tQ-UN0uylKg	30	30	train
5431	0P_4VXwIYSg	30	30	train
132220	eiU8o8_R69M	0	30	train
7814	12yk6zHW8u0	270	30	train
138211	gkrJHaLcUuE	30	30	train
113851	ZLq1xMr_eBQ	1715	30	train
109855	Y-CVVi2B5MA	30	30	train
69041	Jo4fAcY9Xng	30	30	train
102760	VYQSy6Awm_o	200	30	train
1555	-OVRZh6TZbI	30	30	train
3899	0-oz5UCBmaA	30	30	train
99412	UKRtWq0fQxg	30	30	train
15059	334u5Ja0iho	33	30	train
87118	Pz3JihP7ZCA	30	30	train
10956	1vTauIr6n80	30	30	train
169347	rhSH8KnqkBQ	450	30	train
187964	zFB_XEnO_h4	10	30	train
62550	HhrcF14RHQU	30	30	train
8294	1BDiUzt9KhM	30	30	train
4450	07Rmp6MmF-g	30	30	train
72932	L5PM0o8gwYg	20	30	train
12553	2NDS2MNq5dk	30	30	train
9217	1RfVML8UL20	30	30	train
136583	gCicuH3P0NA	30	30	train
8454	1Dt1m2MT7b8	30	30	train
154172	mHWO8Biy_YA	352	30	train
87236	Q0Wl_S9GfQU	30	30	train
141923	i0OLhZVvcQY	30	30	train
102818	V_EeIMlvBvg	37	30	train
55133	FFVqYj5OXLQ	50	30	train
121820	b4RxpJKJo9Y	30	30	train
35144	95Z2MZsFqio	50	30	train
129894	dtXd6qYchw0	10	30	train
121355	auwuBwv-guA	30	30	train
1111	-HVg-i88xE0	30	30	train
56690	FlQ-WKTY8oE	30	30	train
123621	bgWf798l3mA	30	30	train
20631	4dTL5ilSIEE	20	30	train
101700	V7Ey5nsGLh0	30	30	train
9958	1ddvRm8MURI	30	30	train
162871	pLyFouZRBZM	30	30	train
145581	jKCKs_6Y7e0	30	30	train
128315	dLtJVNoEa9k	60	30	train
3949	00VWkM4itBQ	30	30	train
33766	8c3oedZXDw4	30	30	train
58506	GOhwL7S9Q7A	75	31	train
68336	J_Zuf_-aGBo	6	31	train
183371	xcDQrYu0vso	57	31	train
97582	TemmsrvhbwA	42	31	train
181173	wrdAEmNvEj4	641	31	train
11424	22t78dtnqFI	30	31	train
101421	V1-rs-PQixs	227	31	train
49567	DXUAyRRkI6k	192	31	train
121847	b54C_cxBqWg	140	31	train
16458	3REDa7Da7Dk	30	31	train
142559	iEd2FOGkHyU	64	31	train
127595	d6QxK2JDynQ	46	31	train
117639	_gQFB_Utuf0	90	31	train
20949	4jWllOiVygA	30	31	train
136728	gFyvVYvMSvI	504	31	train
154756	mUyT-IulZ0Y	1	31	train
99166	UFEShmDh6RE	197	31	train
168675	rS6uqXbYd6Q	30	31	train
109926	Y0fY-hoho5w	131	31	train
107597	XDbYR0ExLw0	382	31	train
131863	eaXmIPHrHmY	54	31	train
38610	ABQJySM7G9E	16	31	train
55758	FSwUw9DiT6A	43	31	train
158634	nq1MUWeGdsY	18	31	train
142558	iEd2FOGkHyU	19	31	train
70070	K8KUsvO0c_0	0	31	train
7646	1-zyF4G4HTg	2	31	train
112007	Yie9Bgo69m8	15	31	train
120131	aW2LxCYWQXo	30	31	train
20891	4iGsAv1Idrs	15	31	train
43574	BgIgKcqPd4k	47	31	train
69881	K4-SGq3nr6Q	13	31	train
57478	G1YXdISd6Zs	3	31	train
100977	UrjsvQVPofU	72	31	train
130311	e2jimXc1LXg	8	31	train
57974	GCD_UTHQep8	1	31	train
172473	t6pYUD-e3CM	274	31	train
69483	Jx2Ol-k75pE	48	31	train
117491	_dMuRqKDu3Q	48	31	train
169300	rgOIebYfI6Y	139	31	train
181487	wz3C_WdNAtI	16	31	train
43615	Bh6-tESNv9k	51	31	train
81845	O9acXPCWQTg	80	31	train
107949	XLkDiV21bbE	6	31	train
139289	h6nSKlQPYmY	69	31	train
173598	tb24B2Y-51M	49	31	train
159203	o20C8lbpEhI	1	31	train
11655	26V_mEDeOqk	0	31	train
76149	MAmKmgdkLb8	30	31	train
136727	gFyvVYvMSvI	57	31	train
37277	9lr4HcT1JGE	63	31	train
74980	LmWgMdpm7W4	4	31	train
145971	jTEcksEtwS4	8	31	train
181174	wrdAEmNvEj4	813	31	train
20916	4isFtP23Sh0	25	31	train
103907	Vy8yWnf5hPU	99	31	train
112543	Yv796ZI8jrs	62	31	train
14075	2mKqJZETUOI	30	31	train
138443	gpeTYBH009Y	0	31	train
20917	4isFtP23Sh0	73	31	train
180702	whFXY93jioA	3	31	train
68337	J_Zuf_-aGBo	16	31	train
120296	aZY3JhyIRdU	73	31	train
6034	0ZZ_wdnsc10	30	31	train
66304	Iv6UItuEnjE	60	31	train
100243	UayWbx32xD0	31	31	train
52788	EUfqnSlVMGM	9	31	train
153734	m83w0Y5e04w	29	31	train
176259	ufoqrr-ToiI	51	31	train
145382	jEsSikc9w0k	16	31	train
133166	f2DiANzDw84	33	31	train
21808	5-oV-iWxNag	30	31	train
5349	0ON-X_-90OU	30	31	train
99167	UFEShmDh6RE	209	31	train
144840	j2haTwD3zC4	4	31	train
9041	1OZX9-GDF3c	0	31	train
808	-By_0iIghuE	0	31	train
150135	kvSVNNqQ0Xc	21	31	train
101187	UwtTSqTbWzg	75	31	train
91975	Revp91agHtw	20	31	train
73754	LN7YaRV_kIw	20	31	train
112542	Yv796ZI8jrs	51	31	train
117638	_gQFB_Utuf0	77	31	train
66305	Iv6UItuEnjE	116	31	train
86245	PhSKqmV19Y0	29	31	train
100750	UmEi8gRCjcY	24	31	train
180798	wjA7qjX2SNM	15	31	train
131706	eXUq-VMuRcI	41	31	train
133167	f2DiANzDw84	43	31	train
145383	jEsSikc9w0k	26	31	train
123867	blVEC0ERdnE	154	31	train
11272	20SqAXGEf6c	26	31	train
47129	ClgJdbNpPRE	1	31	train
43575	BgIgKcqPd4k	111	31	train
181284	wuEOKtpUOl4	144	31	train
55757	FSwUw9DiT6A	32	31	train
107596	XDbYR0ExLw0	368	31	train
151700	lSdRU9T2iq4	24	31	train
188135	zJKualrDLDc	17	31	train
37276	9lr4HcT1JGE	39	31	train
23988	5dsGWM5XGdg	535	31	train
97583	TemmsrvhbwA	70	31	train
11271	20SqAXGEf6c	11	31	train
162691	pHZm52nvBB4	3	31	train
131068	eJyeBfh6urY	201	31	train
134575	fWVqLYH7ucg	30	31	train
144841	j2haTwD3zC4	47	31	train
164949	q62_IaVvii4	6	31	train
109925	Y0fY-hoho5w	111	31	train
121846	b54C_cxBqWg	78	31	train
176759	uw8aG_xY9kY	0	31	train
150134	kvSVNNqQ0Xc	1	31	train
91945	ReO0PmVPqcw	44	31	train
20065	4UHlvxbSsJY	30	31	train
107207	X5pdc-TmW5U	7	31	train
57479	G1YXdISd6Zs	67	31	train
154757	mUyT-IulZ0Y	65	31	train
134574	fWVqLYH7ucg	3	31	train
103906	Vy8yWnf5hPU	10	31	train
69484	Jx2Ol-k75pE	184	31	train
37265	9lR9cPAA8p4	300	31	train
101186	UwtTSqTbWzg	3	31	train
57975	GCD_UTHQep8	34	31	train
140418	hWkW-8oiYOU	14	32	train
99930	UVdwkqOmTJE	1	32	train
138437	gpaX15tTUoc	17	32	train
109522	XtI_dGcwVjA	44	32	train
115344	ZsIU4RrnR78	25	32	train
185109	yEixXk8pcSw	127	32	train
167442	r-zqnnkh4_c	19	32	train
74320	LZCu8z-ROM4	2	32	train
117229	_YB-yyn5adE	45	32	train
97674	TgyE-ZfC7mY	50	32	train
33676	8aRGZ3Q4Uio	27	32	train
153608	m4sfXg1DKWI	42	32	train
176353	uj2YoWnBloA	37	32	train
134656	fYfduD2yOyE	67	32	train
176268	ugEGpy9oK9M	15	32	train
189934	zxR0XDlKt_8	0	32	train
38807	AEz58mnvt_I	57	32	train
138438	gpaX15tTUoc	29	32	train
9414	1VIl_KgZRVg	24	32	train
143674	idTOjw-rAoA	51	32	train
7512	0yIY0oIFzNA	23	32	train
186663	ymp2o22qzUs	18	32	train
45173	CALzEJCBbtc	53	32	train
89363	QnEHY1zseSc	89	32	train
75059	LoBxOei6HZ8	19	32	train
102341	VNZl3XAcjk8	1	32	train
116319	_Cu2gNkhais	1	32	train
52041	EF6qu3mXlvo	31	32	train
18931	48gd9Ryx7Qs	35	32	train
75060	LoBxOei6HZ8	149	32	train
98348	TwpJtgXZp9Q	20	32	train
7513	0yIY0oIFzNA	43	32	train
21323	4rE3ckqZ2zc	8	32	train
38808	AEz58mnvt_I	85	32	train
158273	niJg7Q1XLyU	37	32	train
46886	Ch3y53K-Yls	4	32	train
95136	SnSJSZ4spvU	30	32	train
138384	gogB6-m293I	22	32	train
144125	io04Saz73Q0	169	32	train
62746	HlsA-BszHMI	40	32	train
66077	Iq5eTbzhwQY	85	32	train
131618	eVx1uTAAImU	98	32	train
85143	PKK2aeVh4lY	60	32	train
141440	hrLIdOme4-g	43	32	train
185946	yYMHexDDBRc	0	32	train
141944	i0tcBIDIkDg	26	32	train
119308	aF0N34h2eoc	34	32	train
3213	-pDjix-hPlk	0	32	train
147921	k9d9atW0FYU	5	32	train
69489	Jx8aVC4tKeo	21	32	train
50743	DrMB1Ow0N74	130	32	train
115975	_5an4e1_x3c	84	32	train
5766	0VpykOpam08	53	32	train
60360	H-BEdsuYFFw	40	32	train
9037	1OXhrI562Qg	157	32	train
60125	Gv2BDCoxqfY	7	32	train
147	-1GJQ3c94jQ	97	32	train
180614	wfNXc9M3Tqs	33	32	train
141943	i0tcBIDIkDg	5	32	train
111851	Yf1iMdMy1x4	90	32	train
69338	Ju4o24LHKl0	18	32	train
43885	BmJ_CKk_WhA	22	32	train
78096	MqyEHXkZGuI	85	32	train
69488	Jx8aVC4tKeo	5	32	train
180423	wb1Q-1Za3u8	40	32	train
67357	JGWoPdBkkaU	46	32	train
56198	FaovNa9-jaE	40	32	train
103415	VnrePXCadT4	7	32	train
75007	Ln0f5MiSxaE	0	32	train
111916	YgO6Bpm0k7g	25	32	train
28036	6qmirgfq2LI	2	32	train
80452	NgfNcSjAACo	20	32	train
187852	zCnmojGExNE	70	32	train
67356	JGWoPdBkkaU	17	32	train
179475	wG1MwsgSdjE	53	32	train
9413	1VIl_KgZRVg	6	32	train
105720	WbAOd9qdyAA	83	32	train
116806	_ORmL-PlU_I	1	32	train
103416	VnrePXCadT4	59	32	train
28682	725qnkwJy6E	31	32	train
60915	HAPxIlIMpy8	0	32	train
80907	Nqu13rhS3i8	7	32	train
149152	k_EbjwcUErc	6	32	train
3214	-pDjix-hPlk	40	32	train
62697	HkrPbRotafU	33	32	train
27208	6auyvLVxKWg	28	32	train
67052	J9of1n2lx9k	30	32	train
66994	J8GcZX05sEo	12	32	train
44495	BzM-K7agIpo	95	32	train
111850	Yf1iMdMy1x4	80	32	train
150815	l8YDDXjPKqI	8	32	train
23789	5aBJdXNO2wg	4	32	train
115749	_0CKkpHKCGo	39	32	train
115974	_5an4e1_x3c	13	32	train
89364	QnEHY1zseSc	120	32	train
133093	f0mN3deJGkI	60	32	train
178813	w-Nnl_XBeN0	6	32	train
165493	qIY_QsRr6-8	23	32	train
13711	2ep92qmo1YY	59	32	train
7838	13Pfn4jWqB4	2	32	train
60941	HBFBmvt6ZIU	110	32	train
129841	dsRWhQbB82w	33	32	train
108790	XcxJSsic1l8	116	32	train
29836	7NcP-KZr7g4	81	32	train
103542	VqJmWo_AgDY	5	32	train
98463	Tz_dCX-deyA	2	32	train
107194	X5NApn3yfr4	153	32	train
162272	p8BUK_5Ih48	115	32	train
28477	6zcHUBwYQ0w	0	32	train
52040	EF6qu3mXlvo	14	32	train
180422	wb1Q-1Za3u8	26	32	train
152697	lnrj2GUEI0M	156	32	train
100526	UhIJHRCux8w	30	32	train
72930	L5IEIox5dEU	55	32	train
180613	wfNXc9M3Tqs	20	32	train
65831	Il8TDBIuJzY	47	32	train
162605	pGEk5XwwpbU	29	32	train
4975	0HJwDUham_A	369	32	train
144126	io04Saz73Q0	227	32	train
115907	_4-rnFMHE6g	65	32	train
156838	nD4uIfNfLEc	32	32	train
22105	5571uBEwYww	47	32	train
109698	XxCW83qSyJc	8	32	train
139049	h1TByjbrI6s	2	33	train
32520	8EbuPGQJDEs	1	33	train
139844	hJwwTTs3N4k	6	33	train
169500	rkyOp-eEwEw	4	33	train
158364	nkDViiqElww	1	33	train
134166	fNrG3KVS5js	0	33	train
122021	b8vVisPMiSk	54	33	train
25685	67c794qoBgI	0	33	train
109541	XtcHn9hBZmo	114	33	train
140500	hYVsRS9pz7s	11	33	train
188606	zUp4WgQxnxs	0	33	train
52414	ENJ0HrOYFuc	43	33	train
5690	0UQXu0QSieU	187	33	train
167828	r9dbBPTV4H0	1	33	train
43774	BkIsPG2g9rw	70	33	train
152929	lsJm0kAmicQ	21	33	train
184732	y5eSIY4t8Gs	40	33	train
46445	CZs6MipvwMg	44	33	train
113723	ZJPSTC6gtm4	112	33	train
181259	wtXRpL8kjNc	97	33	train
59678	GlVgLf5r_iE	22	33	train
77530	MdZOxntKwxA	34	33	train
140974	hhLQsUuK-TA	32	33	train
163081	pQt3ynWXxUY	32	33	train
168185	rH7UXrTOw5I	203	33	train
70757	KNkGZdxOdbs	79	33	train
41363	B-h5dG4RYRU	259	33	train
174663	u-CDFoF_s2o	135	33	train
101846	VB8tMKIT1-U	38	33	train
150791	l81-68Cwr0c	28	33	train
56376	Feie0n6RQZo	345	33	train
13039	2VJt5ya5Szw	0	33	train
74241	LXe0g_JR4P0	68	33	train
63527	I1hjPuQEs-Q	76	33	train
70373	KFCJDOxgjtE	93	33	train
127244	cz-adzviYTE	3	33	train
42581	BNQE_3h7SvY	16	33	train
144347	isCIJS0cH3o	122	33	train
183443	xdl3MP9X1DM	31	33	train
157727	nX83Hh-9-QQ	3	33	train
182649	xNOFMAKjb4E	72	33	train
168186	rH7UXrTOw5I	287	33	train
92332	RmRaC32YkD0	80	33	train
29843	7NwbappHwqw	97	33	train
21087	4m962cRo960	47	33	train
165594	qKc5GjpM-pg	180	33	train
122662	bL_Tpa5zKeA	44	33	train
21762	4zsLfdNLUD4	14	33	train
175316	uF8UvRYh6Xk	23	33	train
50880	Du2C6M9PCFU	33	33	train
32133	87-ZrpDyRHE	238	33	train
84403	P4-KeRBfTnI	31	33	train
34298	8ntM0NSqqyA	13	33	train
12211	2H9RFj6cNE4	35	33	train
27639	6igq5pAclys	27	33	train
1434	-MhRjqy2pZg	127	33	train
120989	an8oA_gWuok	18	33	train
85927	PagL5w4mR-Y	43	33	train
94788	SfkROSznoMc	309	33	train
113423	ZD6JVTRMD9Q	122	33	train
126025	cXjVmo2ufuA	0	33	train
120231	aYRehi_dP24	8	33	train
82042	OE-jn_hgJ6U	2	33	train
26669	6RC_5aHj8IQ	0	33	train
18568	42E22tJM-5c	9	33	train
105902	WeqUEx2nOb8	1	33	train
187601	z7WoxmIqHEI	39	33	train
45549	CIDVb_gSs7s	21	33	train
185220	yHLbXyy9Mog	269	33	train
42582	BNQE_3h7SvY	67	33	train
71112	KUmv4IY05_o	58	33	train
157550	nTWLpP6YpXk	7	33	train
56565	Fij4yHEXrDE	1	33	train
102522	VSRgnE83Z44	29	33	train
142049	i36NA2bDjTo	2	33	train
85064	PIPqmNRlTug	135	33	train
130351	e3q69yLpS8c	18	33	train
129956	duwC04jBRMA	15	33	train
86051	PdIByeo66Y8	44	33	train
51098	DyHtkDSShCo	125	33	train
73194	LBTEvTjFAXk	239	33	train
109744	XxyiSniO6EU	135	33	train
134728	f_Dv6ruv5p4	16	33	train
183300	xb6eyQ53j3c	126	33	train
75174	LqRM-S2Ss_c	41	33	train
91754	Ra925zk5-pI	500	33	train
16733	3WBN-Kkx7R8	24	33	train
121211	arqLKn9SPjc	71	33	train
123455	bct1upCdUcM	31	33	train
23195	5QL_IiLx1zE	8	33	train
71111	KUmv4IY05_o	41	33	train
48669	DG-hvrNBPKE	327	33	train
159529	o9X7lBRpjYk	53	33	train
48668	DG-hvrNBPKE	24	33	train
89586	QrNL9w8p-1s	47	33	train
69362	JuZQCz9kChY	289	33	train
47211	CnRbOkyhD8E	60	33	train
94852	Sgt5_mN-mT0	26	33	train
139050	h1TByjbrI6s	23	33	train
133758	fFBN3PsRvto	2	33	train
84640	P8pdKGTOPiw	116	33	train
123453	bcon1YgC7mc	14	33	train
43508	BfH14u21gh0	8	33	train
18983	49YI1Nq_Jmc	21	33	train
10079	1fu56_GP4Is	64	33	train
140973	hhLQsUuK-TA	9	33	train
88640	QX0fNxptGgs	0	33	train
45550	CIDVb_gSs7s	101	33	train
92331	RmRaC32YkD0	34	33	train
151107	lFMroIr7UfY	53	33	train
54713	F5uK0UDLpHk	6	33	train
56566	Fij4yHEXrDE	13	33	train
163729	pfwLtHjFMD8	5	33	train
175693	uOsgPKGznQk	19	33	train
98406	Ty3fxuR9P6g	52	33	train
123452	bcon1YgC7mc	2	33	train
47212	CnRbOkyhD8E	135	33	train
177391	vF_pO4UNQto	193	33	train
75670	M05lI0F3cYI	45	33	train
106022	Wh50PGsbcV4	0	33	train
121025	ankXvf2aOww	86	33	train
84816	PCAAD83s06I	501	33	train
120232	aYRehi_dP24	142	33	train
95723	T-7ed-4B_oc	50	34	train
24518	5nGZKTStb_Q	11	34	train
26485	6N64dqePYBg	30	34	train
15004	323uKBR-l4o	30	34	train
49890	Dc9nmBpMtz8	135	34	train
113542	ZFSh9tr0n58	30	34	train
30636	7ccyUdNDKwQ	379	34	train
21123	4mswzuaZjnQ	30	34	train
97919	TmUfQdxyjcw	37	34	train
28017	6qQnTxbTTx8	30	34	train
133378	f6o8T8OSASw	30	34	train
2065	-XQGRj-iuRk	30	34	train
98789	U6ELcW2xg4A	30	34	train
26032	6E0LhMYZg4o	30	34	train
2209	-ZRub1poH_I	70	34	train
38569	AAe5JTAnJ_0	0	34	train
147196	ju9VQ3xXxFw	20	34	train
20716	4f2SbVHDPU8	30	34	train
40003	AbH7KWIP-ec	0	34	train
120569	ae5GZL0kH7g	30	34	train
159209	o2ANV48kK5Y	30	34	train
81012	NtJdN5aK1-U	0	34	train
22883	5JYXEC7tq2k	30	34	train
22124	55Q5nD-vWRc	30	34	train
123619	bgT_FtwH0IM	30	34	train
53363	EfTYJDFgcjM	30	34	train
27535	6goK0XQpOl8	30	34	train
81708	O77EGmwwiQA	35	34	train
132443	en_xnFKxwS4	30	34	train
2208	-ZRub1poH_I	51	34	train
77493	McuD-Zlycw0	20	34	train
166686	qj1TNITKpNc	32	34	train
159775	oEzTxkaO-GA	7	34	train
25801	69b8X7jqjXQ	30	34	train
185921	yXqIJsWdeyg	30	34	train
90318	R6f9drG2s0M	106	34	train
173882	tiDvtcOpwQk	30	34	train
50552	Do-VYTebQ_E	3	34	train
91838	Rbub44h9iVo	30	34	train
184186	xtmErhSWQ0Y	30	34	train
81893	OAsetX4Mgho	6	34	train
15290	36FxPYlQJs4	49	34	train
103215	ViVNd28bMlc	124	34	train
29246	7BlZsuymkL0	20	34	train
121775	b3dYlDbU_78	0	34	train
5862	0XMeGiszPYE	30	34	train
50549	Dnx0z1cC8u8	24	34	train
117464	_caFr8RrH-Q	30	34	train
45885	CPMMiLhqpao	258	34	train
20865	4hjW385XyHE	30	34	train
151342	lKW1V7mPNm8	30	34	train
104235	W4L9MxGAt40	4	34	train
57163	FvX_t89X8W0	30	34	train
102849	V_xHvT3BhAc	615	34	train
15187	34nb4_NIs_4	0	34	train
3429	-t9fkovq89Y	90	34	train
103214	ViVNd28bMlc	6	34	train
6577	0hAK5f1tDok	30	34	train
84027	OvwtwT8q5ro	9	34	train
17401	3gjF-cVb_m4	30	34	train
64333	IHw2Wom8yLA	17	34	train
50224	Dhc3EALCjY8	6	34	train
163329	pX-qwJZDrLg	30	34	train
35348	99KhzEBrOzg	33	34	train
113977	ZOiNqqGdpUQ	45	34	train
11607	25ovCriuz0U	14	34	train
30616	7cIVRdCLnW4	64	34	train
26145	6FtwZp-UG7g	30	34	train
67991	JTbensAt_SE	120	34	train
17865	3q64M3tPiiU	30	34	train
8002	15oOGuYUNhg	7	34	train
113986	ZOrQiz2C19U	30	34	train
4258	04_1N_55VFw	30	34	train
17340	3fdw7WJRVQc	19	34	train
91043	RMJAQkaGCAk	30	34	train
181455	wyHAJ2R1eC0	32	34	train
79082	NBUguX94ZWo	2	34	train
24519	5nGZKTStb_Q	38	34	train
32811	8K2szL8ZtFU	30	34	train
158691	nrIxWlxtNDU	6	34	train
20524	4bLFS9KnHJU	30	34	train
146107	jWQa7SEze0Q	30	34	train
90317	R6f9drG2s0M	66	34	train
163583	pc44o8yg7D0	30	34	train
21020	4ksEvXq-i7w	110	34	train
18797	46Ui0WCPoNk	30	34	train
163615	pctugCCd18w	30	34	train
44703	C2VOE1ty_6A	30	34	train
8205	19UTZe1Gwj4	30	34	train
121850	b59MOkvIiv4	20	34	train
16514	3S8bTR5VAp0	30	34	train
88231	QNqXUhtwC-M	30	34	train
90366	R7Vg0niQFq0	30	34	train
81799	O8pAsSYXXJU	0	34	train
38960	AHlCh46HNYc	30	34	train
148734	kRZbKcY3C8E	30	34	train
150466	l1RZb9oZkkw	4	34	train
159776	oEzTxkaO-GA	47	34	train
38519	A9rQO4nMFJA	198	34	train
148848	kTw1zjRm6YY	28	34	train
183259	xaUUNL3g-mU	15	34	train
11524	24SJ7XGUoMY	0	34	train
149118	kZTTTZpya-Q	30	34	train
147782	k6X2wJ6L0SY	134	34	train
138260	glgBqCeC68M	30	34	train
156701	nAKQA8W1Vqs	10	34	train
14805	3-HTO6MSe-U	30	34	train
3805	-zXAV9pimB4	30	34	train
184633	y3Zd1Vc48Xg	23	34	train
62010	HY_ydY-ko6Q	5	34	train
20770	4g5UJW0t4uc	30	34	train
148847	kTw1zjRm6YY	11	34	train
186532	yk3_Ctt3mDo	0	34	train
87342	Q37gtFGu0Go	30	34	train
8902	1MPwoS-R83A	30	34	train
79083	NBUguX94ZWo	13	34	train
97918	TmUfQdxyjcw	10	34	train
19799	4P7p_EIdIeY	30	34	train
14582	2wG2Ar6VRMU	30	34	train
102848	V_xHvT3BhAc	402	34	train
40771	AoG0OMBtaSI	30	34	train
135588	fs442oqPqko	10	34	train
44999	C7c2YUY97FY	53	34	train
188294	zNQOmETlcM8	2	35	train
47712	CxNgd-mdl1A	51	35	train
69783	K2KiOlFRpJQ	277	35	train
89359	Qn0eMIc0Vr8	891	35	train
175858	uTwz4aaM6Lg	20	35	train
22643	5EgmlVuINL0	0	35	train
118113	_qV1gzGjMsE	28	35	train
102132	VISGkR1pga8	10	35	train
143834	ihOOXfgxrGc	3	35	train
164940	q5UZ7mmIeRU	14	35	train
55874	FVfFhb_CjDo	45	35	train
10894	1uRfqBywxF4	360	35	train
142356	iA1bUXS4uhE	19	35	train
3275	-q_bj2uHkWc	199	35	train
74690	LfvS_s0mLEk	147	35	train
134650	fYT-hawHmts	322	35	train
137156	gPRYpI0Ou1Y	5	35	train
174423	tufSS_n4olo	372	35	train
176390	ukO0OCyGlfQ	38	35	train
182813	xR7k2WKK_fY	100	35	train
154552	mQF3jDuzsWc	371	35	train
31491	7uNqVJelenY	78	35	train
94783	SfgXjx2NW3s	17	35	train
74649	Lf8O-KnFNEo	6	35	train
145901	jRjxoSMOUdE	50	35	train
132009	ee3fmUVTpHA	109	35	train
188309	zNyZuw-Rk9A	32	35	train
160027	oLhL4Tt-EpE	44	35	train
16593	3TlhdC5a4kc	147	35	train
16592	3TlhdC5a4kc	87	35	train
160233	oQCtb5ngBR8	527	35	train
145330	jDaDgz0liVc	27	35	train
135600	fsL57JWbM0w	0	35	train
188018	zGRqFGoaU0s	92	35	train
2412	-bhIpeS3bgQ	5	35	train
29568	7I1pBeFJFUU	6	35	train
