	filename	st_time	label	type	sudo_label
129230	deiUQ-5FhsU	362	75	train	75
64629	IN8pk34_S_k	0	75	train	130
102906	VbBehjp3bfg	220	75	train	220
32209	88NO8-1cOqQ	50	75	train	75
32007	84zGjVikors	80	75	train	75
128948	dZiOWKNy73o	370	75	train	75
17125	3bhkJsgOqdM	480	75	train	75
30703	7dhs5UeQya0	102	75	train	125
2760	-hY4k0jvbS4	230	75	train	75
73161	LAldrRKCX8k	110	75	train	75
54966	FBkx6WalE7Y	300	75	train	79
150611	l4TAgulVm6E	520	75	train	75
151555	lPV6bnFX6ds	220	75	train	241
9795	1abeBG1_PZU	200	75	train	75
72162	Kpl4PCh9BcA	328	75	train	166
130824	eEJbOC6wNI4	210	75	train	221
126095	cZKx8wplH2U	130	75	train	161
55705	FRdrLB6J4bM	133	75	train	75
182790	xQY_yYKXCSs	73	75	train	75
41775	B7s1Q6c0p0Q	21	75	train	75
110407	YB-fA_ow-uo	370	75	train	75
115001	Zkk7aRqZAT8	180	75	train	75
53288	EeFU7-k_EcA	52	75	train	75
80484	NhC9ljSO7m0	230	75	train	75
101591	V4YWU89ITyc	50	75	train	75
16045	3JGo8k39cZw	127	75	train	75
94878	ShJJiTrVPOA	380	75	train	175
153039	luth_twr4Yg	217	75	train	75
172113	sx3hc_7SUNI	200	75	train	75
175188	uBgRpOafwos	140	75	train	123
47331	Cpo_PbyTOcY	20	75	train	75
85409	PQYnj2BR17I	27	75	train	108
180978	wn5SijH6Yew	370	75	train	75
109722	XxbuLIodRnE	460	75	train	148
181565	x-gIWB__rIE	210	75	train	75
172667	tDHLXg-mlYI	150	75	train	75
90369	R7bSeIfRG-Y	590	75	train	75
160015	oLYmlhoDbOk	58	75	train	75
134475	fUgAHqb-Qvg	90	75	train	75
130508	e71CnY4y7zk	30	75	train	75
139433	hA-aHkMULLo	16	75	train	26
126156	c_f_Ypl2iew	50	75	train	75
121511	ay0cbUWwyUo	80	75	train	75
77654	MgRSnbmfNlM	540	75	train	127
84253	P06HmPH7zt0	200	75	train	75
179622	wJ5roW2YA_s	570	75	train	75
97114	TVvCQeg4KkM	20	75	train	75
166475	qdl6t1bDb-8	400	75	train	75
162113	p4Mk1g3Brno	130	75	train	75
77464	McJ5aNpbSfs	210	75	train	82
3656	-x-LQ5Dl4tg	172	75	train	124
161421	oqNzNDHdFZY	285	75	train	124
138244	glGnrfP0PcE	230	75	train	177
72768	L1fh0obzp_Y	230	75	train	302
132019	eeGt0pgL1xk	500	75	train	75
137799	gbxaS9WrtLc	270	75	train	75
164947	q620MLDibsc	40	75	train	75
189004	zcfvCrX-Lts	130	75	train	174
176965	v1E8tFXZBsE	220	75	train	75
28698	72PAh79nI4s	120	75	train	75
145132	j9S-QaQsoXg	116	75	train	75
34302	8o-Y4QP8LWs	280	75	train	75
149602	kjkKwLZbAec	350	75	train	52
133248	f4-1lc_P_eI	30	75	train	61
131707	eXVxTGS5N4s	580	75	train	75
101879	VCGHKm0UAb0	80	75	train	75
127775	dAPua8AVF4I	30	75	train	119
10178	1hL4MSPzMZ0	270	75	train	75
20663	4e0riwTv0xY	170	75	train	75
124838	c7ItAdwEdBc	170	75	train	75
57350	Fzz3I1PEnTQ	280	75	train	75
119120	aBVTTxi7_i0	10	75	train	75
45910	CPhZw8LTV8w	310	75	train	75
173443	tY57z9nGg5o	300	75	train	75
188574	zU0ThM8ljAY	30	75	train	75
98129	TrdsiHl7xWA	30	75	train	75
35139	95Ugxictw8o	320	75	train	37
25031	5xTBs7jr2FQ	270	75	train	75
103061	VfdgJJeVmbs	30	75	train	156
52296	EL6dfKo-xZc	70	75	train	75
38895	AGK7uWvvz-U	150	75	train	283
149077	kYd5zfKV-pM	290	75	train	75
35401	9A5Uox24tKk	500	75	train	75
161219	ol_sNVKyd14	120	75	train	75
122424	bHAQGUF0-0w	30	75	train	108
151477	lNm8zPp22dQ	450	75	train	75
127995	dFD7MqHgQSc	550	75	train	210
94062	SQknlti6WjE	90	75	train	75
139250	h6EZZSIg0ms	14	75	train	75
83976	OuY5tNqHYTE	30	75	train	75
144282	ir5W2E2Dieg	140	75	train	75
139249	h6EZZSIg0ms	3	75	train	75
4427	074nzzlXf_g	70	75	train	127
95258	Sq6wS5cf8b4	330	75	train	75
140198	hS9PA6SuyyU	90	75	train	75
72163	Kpl4PCh9BcA	496	75	train	75
127552	d5OpJ2XBxQI	520	75	train	67
42546	BMboTK6ZJCU	110	75	train	75
166987	qptHEvfAh5k	100	75	train	75
154046	mErho4MhkH4	130	75	train	70
143142	iSU5nfz74uo	270	75	train	75
20759	4fti1n2kmss	10	75	train	27
82871	OWTooUuyOCY	200	75	train	75
163804	phZGGakLzNk	45	76	train	76
162375	pAVydfXDGLU	627	76	train	76
58816	GUmPhQyJxlE	240	76	train	127
75100	Loyx41TB17Y	86	76	train	76
94670	SdJlnyJXmOQ	165	76	train	76
87624	Q9iaqMxNbw8	50	76	train	42
3869	0-QTGJ4YhTI	244	76	train	76
184348	xxfxHfWL_bc	10	76	train	68
181062	wpMjDx5wXug	103	76	train	76
152974	ltZiB80fDBg	3	76	train	76
66136	IqzuogdpVf0	363	76	train	76
175304	uEpGjvJL1Uw	30	76	train	22
44141	BrHYlL7zGhs	137	76	train	76
135195	fjMCFj0y-vY	113	76	train	124
94006	SOoDcaw1Xog	251	76	train	76
68796	JjCF5yCRFSo	224	76	train	244
28197	6uCeOOJXK24	44	76	train	76
162416	pBG4sk77hqs	35	76	train	27
57542	G2p5RwBK7m8	99	76	train	76
189582	zqMyzqi5Wgs	130	76	train	64
45775	CN0s5zluRbg	62	76	train	76
85772	PYlu5B-Qva8	21	76	train	76
56405	FfKSn34co5M	303	76	train	76
59798	GnqrQOAP2_U	31	76	train	76
71194	KWteFh0uEWo	138	76	train	190
3868	0-QTGJ4YhTI	25	76	train	76
69478	Jwzgb307uE4	475	76	train	76
129115	dcErs8JejnU	43	76	train	76
13240	2YT6lGAGj1I	505	76	train	76
134272	fQGv7ZJEd3g	464	76	train	76
48190	D71Sbutlr-w	37	76	train	76
112629	YwTFxcWCac8	381	76	train	292
64494	IL5IujOTavY	50	76	train	196
70325	KECyHMoeRlA	47	76	train	76
127807	dAxE5bqDM4Q	233	76	train	76
7702	11-MubJoD-M	26	76	train	76
14488	2uflpI9sq88	218	76	train	76
92180	RjU54N-NC0M	253	76	train	269
142208	i6hYS9YuKZg	47	76	train	125
76574	MJvon13_NMY	5	76	train	76
118913	a6lWE5_X0XQ	74	76	train	76
174521	tx16mS9lNAg	0	76	train	76
90376	R7mJwzx_VyI	168	76	train	76
147701	k4OR3AHR358	16	76	train	104
113035	Z4bjZzCO2Y0	76	76	train	76
83501	OkDVcjEA4jM	54	76	train	76
140294	hTz5zcbxREQ	57	76	train	5
10244	1i3_NIKp3Zk	0	76	train	76
90789	RHE06zjk5BU	68	76	train	76
71587	KcuqjGj0EAE	109	76	train	76
103091	VgVQGf9dY18	0	76	train	214
129452	djqv5W15zyg	107	76	train	76
164841	q3NqCnsJBYI	27	76	train	76
183309	xbFX7OoootY	77	76	train	76
53166	EbVhV2e7_ow	132	76	train	76
6738	0k4iB49I9A0	13	76	train	76
129114	dcErs8JejnU	10	76	train	76
87799	QDdkc3vkoOA	35	76	train	76
135858	fxgKme5Y7rA	325	76	train	87
57541	G2p5RwBK7m8	29	76	train	76
167765	r88MlfstGOI	286	76	train	76
52356	EML37lGE1iI	12	76	train	79
141234	hnGDjJHxbqY	63	76	train	228
152274	le_ykbM9d1M	211	76	train	158
97440	Tbq1XKtXmE0	29	76	train	290
179711	wLCzPMpoqi0	72	76	train	76
76567	MJnivBfr7vM	68	76	train	76
19015	4A7NBS7AF9c	9	76	train	76
157992	nbYskIWivZM	520	76	train	76
162374	pAVydfXDGLU	319	76	train	243
118697	a1pcC6SDFZI	643	76	train	76
119119	aBVFiKlOZ-0	58	76	train	76
94007	SOoDcaw1Xog	326	76	train	307
105875	WeFHhgdB8i8	103	76	train	76
186352	yg-9ZMr62AQ	3	76	train	22
112871	Z0tBdHw2-eQ	61	76	train	76
27482	6fh67r-P0AM	351	76	train	76
115189	Zoj6qk93cWw	34	76	train	76
156204	mzyK41fo0rQ	731	76	train	76
179602	wIeIp00qm3I	89	76	train	76
43383	BdMzciIiWPo	274	76	train	76
7703	11-MubJoD-M	62	76	train	155
144796	j1xCOkTfneI	176	76	train	76
128596	dSOg0kFK5xU	53	76	train	76
119118	aBVFiKlOZ-0	47	76	train	76
189998	zyxVbBlatUk	22	76	train	76
177123	v79qDFNQK_E	196	76	train	76
21913	51fIos54IH0	122	76	train	76
55138	FF_V67Kl9Og	181	76	train	28
43382	BdMzciIiWPo	49	76	train	76
85233	PMY_Q-tKd-o	92	76	train	76
100590	UjO4QLIfVWU	587	76	train	76
73508	LHZu-m-_FlQ	82	76	train	76
115190	Zoj6qk93cWw	44	76	train	143
104041	W03kEqPXtTc	237	76	train	76
64495	IL5IujOTavY	73	76	train	76
189583	zqMyzqi5Wgs	148	76	train	76
90244	R4zcNy0ASFY	55	76	train	76
68949	JmM33J_THAg	12	76	train	76
162564	pFAsE2e2SfU	198	76	train	76
53165	EbVhV2e7_ow	90	76	train	65
56404	FfKSn34co5M	236	76	train	190
126350	cdsaRXbsmtE	65	76	train	76
173780	tfDgczb-3_8	0	76	train	76
99529	UNCtDiLbOZg	233	76	train	5
106496	Wr6OA_xwwpk	956	76	train	0
121915	b6W6jwL6kso	120	76	train	76
10245	1i3_NIKp3Zk	18	76	train	76
16546	3T0-l_fPCkM	209	76	train	76
75099	Loyx41TB17Y	1	76	train	76
118257	_tO7YdyrHRs	206	76	train	40
33506	8Y_0s_dzLcM	289	76	train	76
58034	GDwymtFLxG0	25	76	train	76
71588	KcuqjGj0EAE	271	76	train	153
7291	0uRZM1MzwAE	194	76	train	76
79546	NLCCxUrisMQ	35	76	train	191
13239	2YT6lGAGj1I	489	76	train	76
79169	NDOs_X8cUDw	156	76	train	76
426	-5cWCaoEDlE	249	76	train	76
121914	b6W6jwL6kso	30	76	train	228
64269	IGMBon0T3Wg	128	76	train	76
80137	NZTIzU8NSYo	84	76	train	76
43817	BkyLua8t10M	66	76	train	274
87523	Q7LlnPbbZpc	10	77	train	77
105193	WR5El57Ucxg	24	77	train	7
186066	y_scMcFWOSw	169	77	train	77
133149	f1uiZtbaj4g	55	77	train	77
131595	eVYyVhwKBbA	56	77	train	77
2988	-l910EEVjrY	69	77	train	77
179881	wP5YJ4XrkFs	210	77	train	77
146370	jb_Q8UJXgPo	99	77	train	62
139630	hExptynNKP8	356	77	train	77
109050	XizinD7-9aw	390	77	train	103
127344	d0W6r_tjwpc	152	77	train	197
166856	qmtxvPP2v_0	0	77	train	66
121878	b5g2-FCCUs0	15	77	train	77
85125	PJzFL82FAR0	224	77	train	77
189274	ziMXjpSyIlA	242	77	train	78
139057	h1hqRl1mH0s	54	77	train	113
162194	p61G5OKP5Mg	67	77	train	77
86605	PoHp9UDAVjc	80	77	train	77
97018	TTXJ-htgDNE	169	77	train	77
181454	wy9_Rr8vfg4	6	77	train	77
29536	7HLjv_BTDWI	138	77	train	87
24815	5t79929JHC8	16	77	train	224
122077	bAADoWoXSxw	77	77	train	77
26425	6Lj5hrTT3lo	67	77	train	77
183613	xh-_bLRbwE8	177	77	train	77
163516	pa9seR0K-TQ	384	77	train	77
7252	0tomJ6Fpb-U	42	77	train	277
91116	RNaTpf8BfyQ	81	77	train	77
181458	wyKVY0sWJjg	370	77	train	77
71995	KlsG1EnBEjc	361	77	train	77
172140	sxkfzvEGO8A	81	77	train	77
75440	Lvtnfj8zNfA	64	77	train	220
79681	NO_-YLe4PWw	104	77	train	67
82678	OSCkSPmJyFk	57	77	train	77
108735	XbkP7ZsaFl4	284	77	train	77
89207	QjJ_AjdjC2k	389	77	train	77
174929	u5VgQ_15B2Q	132	77	train	77
98126	Tr_xcqKErK8	233	77	train	120
111846	Yev-4MBBrkw	166	77	train	77
63205	Hw3kV25wffo	20	77	train	77
110698	YHaeQGXSRF0	359	77	train	77
186881	ys7Vj6IyPV8	41	77	train	77
117050	_Tt1iZMxkqQ	29	77	train	77
68006	JTpN_Kd8bko	281	77	train	290
11619	25zmS4UsXkk	160	77	train	188
105963	Wg6S7yiuCQI	235	77	train	77
141294	hoUv-9dfXNM	282	77	train	77
92884	RzmdSCwYqCU	325	77	train	77
139861	hKMtWe8ozE8	96	77	train	77
87524	Q7LlnPbbZpc	85	77	train	77
135907	fyhjo6WvQ9o	110	77	train	89
59752	GmnksuP-yTA	36	77	train	77
70844	KPsgwAB8QQU	325	77	train	55
133465	f8WsAtiLfiM	2	77	train	77
32991	8NMHjXutgVs	333	77	train	77
31555	7vt8bx8FpPM	5	77	train	4
108141	XPUaeEFJ1PI	228	77	train	3
28960	76dzAxMPZVQ	154	77	train	77
153730	m818UriZ2PM	256	77	train	77
76533	MIxsGKpk5s0	38	77	train	77
17915	3r6y7bG4RjQ	166	77	train	77
85752	PYNzu3fZ-3Q	271	77	train	77
83798	OqMM9pZ5_Zo	124	77	train	77
54773	F769L-__WzM	80	77	train	77
7308	0unsfypcBMc	28	77	train	202
32526	8EfOty2baDY	381	77	train	46
173273	tTZqpBW1vpE	57	77	train	300
22590	5D_5kodoV-g	365	77	train	77
126271	ccJGOvvNlls	112	77	train	294
82711	OSm00Vg41AQ	60	77	train	77
92883	RzmdSCwYqCU	312	77	train	77
71934	KkVWGReas_U	127	77	train	45
18324	3yefPwIydBY	53	77	train	77
32108	86aJj4oPwEI	229	77	train	77
123387	bbEnLsTwWPw	8	77	train	77
21382	4sSsaFCvFfc	170	77	train	77
138509	gr5AxJGqVeM	14	77	train	163
154844	mWwWBWuB6F0	214	77	train	77
154930	mZ65eLFLcOo	63	77	train	77
114483	Z_EjoLgsfcI	167	77	train	77
142915	iMhUXLnPjZ8	257	77	train	151
132828	evjkikQ9J4w	96	77	train	123
87200	Q-kFYDecOAk	228	77	train	77
151366	lL2YUfMbu4A	18	77	train	77
97019	TT_l2Ylr5HU	153	77	train	77
66611	J0DOAQnYe2I	137	77	train	77
66344	Iw4a3gGx1Qw	185	77	train	77
139429	h9tHlkPpEEU	298	77	train	276
144889	j3mcpTxnmiU	236	77	train	155
110571	YEhslmUSAPg	12	77	train	77
27772	6lK4hHz7puE	0	77	train	248
170003	ryPxovlR_xU	15	77	train	77
163876	pjO-MK87KI8	185	77	train	77
114939	ZjSUR3jy4RE	57	77	train	77
181207	wsHPe19Y9Nc	81	77	train	77
139301	h70rNi83XDo	64	77	train	77
144453	iulm_UtK1mo	30	77	train	77
156790	nC8jCYCMRgw	78	77	train	77
100104	UZAB21OSorM	7	77	train	77
167757	r7x9SBn7yHY	2	77	train	77
101345	V-JRaAyJz_E	42	77	train	77
61094	HDynce_yjno	145	77	train	77
63225	HwKFdKepfk0	327	77	train	77
83316	OgGZdk_m_kc	84	77	train	91
149971	kruaSyu6DwI	0	77	train	77
40079	AcVguTPbxbw	93	77	train	77
161062	oi8jS_4n6dI	12	77	train	77
18283	3xt7xYeRV7M	12	77	train	118
107954	XLlBHJrEisU	450	77	train	77
139416	h9_iAXQ-a0s	133	77	train	77
21381	4sSsaFCvFfc	157	77	train	77
173981	tkGRMMUhgi8	91	77	train	77
154118	mGFkg5npcL0	157	77	train	77
1016	-G0Uf74YHgY	32	77	train	77
67662	JMT881SSjHg	1	77	train	77
7025	0pnGD08Q6uw	297	77	train	55
53956	ErFHXHaq1FA	104	77	train	224
26810	6UMYuShUGv8	27	77	train	64
96183	T9PsRIRoVlg	370	77	train	77
41234	AxxSrKCQD3I	265	77	train	77
118728	a2SzQBESqdc	415	77	train	77
55052	FDgjr9V6gpg	58	77	train	77
138609	gt-zzXkb63U	150	77	train	188
50373	DkID_3HqNpI	48	78	train	140
188132	zJFNtHmnabU	54	78	train	78
154621	mRs9LzKtiZ4	81	78	train	78
175424	uI6gcebfDn8	9	78	train	78
68860	JkaBLz4CWCs	39	78	train	78
163061	pQO4Qyn8dMs	60	78	train	140
43822	Bl6rHlJgXmM	15	78	train	78
125653	cPq2oS9kP0Y	105	78	train	154
129090	dbsQ38u_SI0	64	78	train	78
1817	-TPbVw6Qm8M	3	78	train	78
175945	uWozHT0fBN4	25	78	train	78
78971	N97EueYNm-o	72	78	train	78
76171	MBK6j2vMMEY	9	78	train	78
137739	gabqew5znZQ	48	78	train	150
160291	oRPzNqQkH88	3	78	train	78
58641	GRIHGhIFp1Y	5	78	train	78
131752	eYmU1ABNp3U	2	78	train	78
35781	9HaxguKXwGA	0	78	train	173
19650	4MHWIt4kP3c	1	78	train	146
54476	F0Zi27rjkLA	8	78	train	78
163062	pQO4Qyn8dMs	77	78	train	163
29165	7A8pWWZi8cU	22	78	train	78
69567	Jz32DNXUt8s	5	78	train	78
135879	fy3-UPb_z4k	5	78	train	78
85987	PbsfBjvUED8	21	78	train	133
166742	qkUQuLJDi2A	96	78	train	78
185142	yFHtLhRXpDU	231	78	train	78
121182	arF67Bldxf0	50	78	train	288
33657	8a8Xcr1j_HI	0	78	train	78
159869	oHww_m2Hp2g	27	78	train	78
119388	aGOCHi_DVsA	1	78	train	78
34311	8oDB3FFbzjU	10	78	train	102
49136	DPLGqj3cwrE	19	78	train	231
153484	m2EdGk3G5pg	31	78	train	78
113699	ZJ2j63QcRDc	11	78	train	78
187376	z2JToNoLCuQ	1	78	train	78
33658	8a8Xcr1j_HI	12	78	train	2
26890	6WEby1Hul14	5	78	train	249
13477	2b4YG1uPMuc	0	78	train	116
129091	dbsQ38u_SI0	74	78	train	78
86190	PgG2-gpemT0	10	78	train	78
13478	2b4YG1uPMuc	15	78	train	78
68979	Jmsf4zIRXFM	2	78	train	78
73603	LJ_YzqtklqI	17	78	train	78
28134	6sWkgLiif3o	3	78	train	78
130745	eCm8MGmRPbc	32	78	train	41
31181	7np1AcFJunk	33	78	train	78
9297	1TDm3qxTMUk	0	78	train	301
20607	4d-dT9YBedc	117	78	train	78
499	-7-qu1Ma5T4	2	78	train	78
166741	qkUQuLJDi2A	82	78	train	78
62127	H_qfRJ9aF7s	28	78	train	78
111322	YUy8gpu2rXU	181	78	train	28
146387	jbsXmX-GIFU	17	78	train	78
107344	X8MsdTuxlss	883	78	train	78
84094	Ox48EwVTVZc	0	78	train	78
85678	PWpj93J7mE4	0	78	train	78
20606	4d-dT9YBedc	4	78	train	43
10559	1njdSxXsQ04	19	78	train	78
146869	jmuIO37fSyU	12	78	train	241
118974	a8UMUHmCzIU	17	78	train	78
173440	tY0ba7snoek	5	78	train	78
119548	aJeV-_eW6Bg	130	78	train	78
137740	gabqew5znZQ	206	78	train	283
34946	91bH8q6X3_A	4	78	train	0
173352	tVc3qumH0jw	3	78	train	114
33773	8cIS7mlJxPo	0	78	train	30
119048	aA5yTq6GIho	12	78	train	78
166951	qpEKGRNcYNs	7	78	train	78
52269	EK56Obpu5ME	7	78	train	78
65518	Ie_a7zLUnGo	2	78	train	78
167430	r-larRRhtco	11	78	train	78
121183	arF67Bldxf0	62	78	train	78
82263	OIdv8ovGh0E	53	78	train	78
79573	NM1bTF86Eqk	2	78	train	206
46739	Ceu0T2G3axs	63	78	train	78
65060	IVRZ48sQOro	75	78	train	78
104998	WLsuuqq9ZhU	38	78	train	78
105946	WfczFmTUT0o	34	78	train	153
166022	qUKkJavD38w	87	78	train	78
68859	JkaBLz4CWCs	7	78	train	78
9912	1cij30gvoNM	47	78	train	78
113698	ZJ2j63QcRDc	0	78	train	78
14457	2u2EnV5FxdY	40	78	train	109
41921	BASh4NxX76c	0	78	train	78
157864	n_DIKsPKgbI	141	78	train	78
40961	AsDtM50bg1s	51	78	train	78
79261	NFMqrWk48zo	8	78	train	78
62126	H_qfRJ9aF7s	1	78	train	78
36911	9eOIjsz7b3A	214	78	train	78
179772	wN6-9G9TJnU	244	78	train	248
168899	rXnTAMXpOEg	11	78	train	78
71623	KdVOrCEBNJk	219	78	train	78
94243	SUu_78EzPjk	32	78	train	78
33808	8cqgHljxKho	13	78	train	78
11878	2AihqGWQeUw	240	78	train	78
1818	-TPbVw6Qm8M	15	78	train	78
135831	fwvyAeHcNCw	9	78	train	78
76172	MBK6j2vMMEY	19	78	train	183
34947	91bH8q6X3_A	14	78	train	78
146870	jmuIO37fSyU	43	78	train	78
49891	DcAD53EY0ak	2	78	train	164
52270	EK56Obpu5ME	67	78	train	78
161756	oxRJhJOwmLQ	17	78	train	212
82025	ODQua706lLA	15	78	train	99
84085	Owx8zDoYMvI	1	78	train	78
169114	rc7DjzEVTjo	120	78	train	78
40559	AkHyd7JL_y0	59	78	train	78
96787	TNHSJy5781A	49	78	train	78
71622	KdVOrCEBNJk	123	78	train	78
101411	V0pFpsVyrzU	4	78	train	147
119847	aQT9I05jyNw	13	78	train	78
77330	M_ZpLZZsy5A	14	78	train	78
105400	WVFAqSg6G9A	0	78	train	78
69746	K1dDn_ShtWY	115	78	train	78
135880	fy3-UPb_z4k	17	78	train	78
59745	GmhYBr2s4Oc	0	78	train	135
92877	Rzf-Go_jfUI	32	78	train	78
75892	M57-p86KWA0	27	78	train	78
154395	mN122TOrfcQ	6	78	train	129
68980	Jmsf4zIRXFM	15	78	train	78
119389	aGOCHi_DVsA	34	78	train	17
9298	1TDm3qxTMUk	10	78	train	238
51021	DwsXr5AgX3Q	363	79	train	79
66133	IquxJAvwWH0	61	79	train	79
34307	8oAFTSXczfc	125	79	train	79
123840	bkz_qCyAnCo	319	79	train	284
111074	YPtJKpMUJdY	26	79	train	13
37381	9nvp6fKCuMI	23	79	train	79
67216	JDkxulpU9vU	49	79	train	79
23158	5Pa4qkRmlcE	145	79	train	140
63968	IAUMAuANoKo	15	79	train	79
130501	e6oC5QtrpJc	61	79	train	79
116770	_NblwewWOiA	7	79	train	217
127878	dCP7niB7KT8	216	79	train	225
99429	UKgh_DpHc_o	42	79	train	79
143642	icuT0Zcoq3g	8	79	train	79
83882	Os3SIPxY8I4	338	79	train	79
123734	biwasX5SD78	245	79	train	154
93147	S4qfd0O2CR0	105	79	train	79
78282	MvPsKM7_Xs8	77	79	train	79
145900	jRj51JD2JOE	357	79	train	79
134461	fUHpcA2uQmM	266	79	train	273
185260	yIP1n20sEAQ	126	79	train	79
61087	HDo1lZix5OU	206	79	train	168
75390	Lv9AFi22Oyk	66	79	train	161
11303	211R4up9gO4	51	79	train	165
112350	YqjJH_1wu8k	107	79	train	60
54415	F-RAk8dX5cI	98	79	train	79
35501	9CMcZGyqDOQ	272	79	train	79
179445	wFa-kjbV_F4	247	79	train	79
175964	uX9TH6YLGj0	29	79	train	79
123851	blDlxEUbGqI	10	79	train	79
160637	oZtFEr3e6pk	320	79	train	79
140808	hdQ3H39cd-g	6	79	train	79
152361	lgFwhZgr_dU	375	79	train	103
163092	pR7ZK78fdPQ	98	79	train	79
82771	OTx0HgTIrfc	162	79	train	79
137276	gRjQdp6UUYE	73	79	train	207
74155	LVk5lKw4IXA	46	79	train	79
94514	S_XRG7LR1fI	95	79	train	79
55475	FMqROYx-1ys	269	79	train	79
80419	Nfq_jlvKCbE	268	79	train	79
166061	qVK0qVRuIIc	22	79	train	79
149419	kfD_-rRilwA	33	79	train	79
143643	icuT0Zcoq3g	41	79	train	79
186695	yndGH8y2eao	60	79	train	79
24766	5sUYCkYtXc4	36	79	train	79
153159	lwpyeQT-4pU	60	79	train	79
104444	W9CJlQICHGM	111	79	train	110
48297	D8ppPu9B0mI	7	79	train	79
78281	MvPsKM7_Xs8	46	79	train	120
155755	mpxo-8MopWw	78	79	train	79
170170	s2cX98sLfKk	9	79	train	79
37086	9hexgruHmCk	166	79	train	79
108061	XNhl9-fIHPI	171	79	train	79
189455	zn7ugkjZvuY	25	79	train	79
26144	6FtlxKC-cus	51	79	train	79
108062	XNhl9-fIHPI	189	79	train	79
37127	9iiA4cU8DD4	516	79	train	79
74156	LVk5lKw4IXA	66	79	train	79
123850	blDlxEUbGqI	0	79	train	79
11302	211R4up9gO4	3	79	train	79
73034	L89rbIhdlxc	148	79	train	79
173636	tbenIhQ9sMg	69	79	train	79
63473	I0VDy0QP4bU	90	79	train	79
61847	HVC2u85qrKI	92	79	train	55
160210	oPvy1OkaTO4	17	79	train	79
182685	xO84i2A0X-g	405	79	train	102
184043	xqbA7-x8-tg	33	79	train	199
180366	w_yGhgrow38	107	79	train	79
158473	nmeaunwlg88	379	79	train	107
7521	0yVgJbkWV_4	0	79	train	79
159422	o7Us8IxmfA0	268	79	train	79
153040	luvttlfF58U	7	79	train	79
12129	2Fh1RZG5xtI	260	79	train	114
246	-2zHCY2q4DA	139	79	train	79
157424	nQJcM5NbnHM	26	79	train	79
92036	RgKltFyqv5s	132	79	train	79
79472	NJkwoHpI0wg	10	79	train	79
112351	YqjJH_1wu8k	136	79	train	75
116096	_88z_YUYyi8	34	79	train	79
73927	LQlfe6A7Ahg	55	79	train	79
86779	PsCW4KYZ1ho	34	79	train	79
104068	W0eL2jb55tY	21	79	train	171
159682	oDLdwY_wXKk	200	79	train	79
134187	fO6-i9SwY3Q	201	79	train	79
143751	if75RoVHBic	111	79	train	79
127935	dDu-JjRpVpg	47	79	train	97
20358	4Zh6Rj8Il7w	76	79	train	104
57494	G1onaNOrHHo	59	79	train	25
55474	FMqROYx-1ys	222	79	train	175
163091	pR7ZK78fdPQ	56	79	train	79
63472	I0VDy0QP4bU	78	79	train	170
111487	YYTNunwXiLk	292	79	train	79
158327	njTHyDIIRMY	214	79	train	79
189456	zn7ugkjZvuY	36	79	train	79
47007	CjOPFlelcUA	135	79	train	79
40734	AngyWtsdpmg	64	79	train	75
93148	S4qfd0O2CR0	191	79	train	82
18789	46Nog-kNwtI	111	79	train	79
167821	r9SlAm_bqKc	44	79	train	79
142376	iALGM15LRYY	157	79	train	79
155165	mdRO_-Y3OCY	36	79	train	79
172843	tIgrivCINVE	179	79	train	79
116095	_88z_YUYyi8	21	79	train	79
132445	enb1VCY3qLg	39	79	train	79
183640	xhgf3ZD_o_0	0	79	train	79
155761	mqDrGExngRI	132	79	train	79
90859	RIS3__VRdLg	365	79	train	252
35024	93Dd_e7H59E	12	79	train	79
111130	YQs1K4E77Ys	37	79	train	79
65231	IZLpZ41_Vj8	424	79	train	230
146215	jZHn0wxfQbo	156	79	train	79
110938	YMuomBjdA-Y	159	79	train	79
75391	Lv9AFi22Oyk	78	79	train	79
46524	CajYMXL4BcI	140	79	train	213
105153	WQFZLDitkkM	67	79	train	79
66534	IznNF14CkAw	327	79	train	79
153158	lwpyeQT-4pU	31	79	train	79
40735	AngyWtsdpmg	87	79	train	105
185259	yIP1n20sEAQ	101	79	train	93
159681	oDLdwY_wXKk	189	79	train	79
183884	xnUQHziw4QE	61	79	train	245
74997	LmooI-abFw8	64	79	train	79
39215	AM3AQDfTjzk	0	79	train	234
175646	uN9Rr8uM5Q4	550	80	train	80
54335	Ey_zkfEuNmM	36	80	train	80
73116	L9iVrx2cgRg	118	80	train	197
91438	RUoFWZR1Ku8	50	80	train	80
172738	tFSXu8rHxv0	239	80	train	80
72663	L-T5fyOEvKM	54	80	train	80
177179	v8BPzEiO6wA	19	80	train	80
76563	MJjSCv8VFQY	39	80	train	80
19069	4AzODKVPEX0	28	80	train	80
131278	eOVtAiiIS8o	0	80	train	76
33854	8dkz5rvMA5Q	139	80	train	80
45041	C88zw453fOc	9	80	train	80
112618	YwMp4B2IfsQ	34	80	train	80
102517	VSQ6l4YZfpw	8	80	train	80
148966	kWCYOPwcaSc	10	80	train	80
174634	tzn0EovMhT4	18	80	train	80
126045	cY69Ru9YVcA	37	80	train	80
125830	cTpGhBCwM-E	96	80	train	80
71011	KT71TUkTsQ4	68	80	train	80
96308	TCjm7h36yOc	103	80	train	87
136704	gF6v83G_AoY	164	80	train	80
